overdue_ratio,avg_delay_days,pending_ratio,payment_frequency,neighbor_avg_risk,centrality_score,stress_velocity,contagion_score,is_stressed
0.348589,20.5497,0.423483,5,34.7441,0.335007,-0.07489400000000002,11.6395167087,0
0.296635,5.0533,0.317973,12,25.655,0.09388,-0.021338000000000024,2.4084914000000004,0
0.456724,7.7733,0.09907,13,37.7841,0.399812,0.357654,15.106536589200001,0
0.325082,5.8384,0.116468,8,17.2825,0.082866,0.20861399999999997,1.432131645,0
0.110926,3.758,0.072945,11,35.6782,0.510073,0.037981,18.1984865086,0
0.410944,39.2206,0.377166,2,54.7486,0.322494,0.033777999999999975,17.6560950084,0
0.160712,4.8089,0.337728,7,32.8033,0.215088,-0.17701599999999998,7.0555961904,1
0.068421,0.0,0.157631,13,33.2957,0.199352,-0.08921,6.637564386399999,0
0.144065,11.6103,0.583754,9,29.8954,0.154307,-0.439689,4.6130694878,1
0.127138,6.4852,0.460139,10,21.1524,0.389702,-0.333001,8.2431325848,0
0.138261,2.5054,0.378513,12,20.8793,0.358004,-0.240252,7.4748729172,0
0.0,0.0,0.183209,12,17.5677,0.24289,-0.183209,4.267018652999999,0
0.393291,32.0182,0.552097,3,48.6761,0.521964,-0.15880599999999995,25.4071718604,1
0.285079,22.8771,0.337382,11,34.051,0.018057,-0.05230299999999999,0.614858907,1
0.100505,22.5454,0.116489,11,47.0372,0.413812,-0.015983999999999998,19.4645578064,0
0.086979,0.5786,0.15676,12,9.8705,0.305628,-0.06978100000000001,3.016701174,1
0.402963,9.3487,0.075351,5,25.8282,0.540208,0.327612,13.9526002656,0
0.079853,2.039,0.18355,9,38.2302,0.565265,-0.103697,21.610194003000004,0
0.145634,9.1135,0.080327,9,22.52,0.134044,0.06530700000000002,3.0186708799999997,1
0.086078,1.9307,0.023951,14,4.9251,0.083192,0.062127,0.4097289192,0
0.003582,3.9024,0.027546,9,32.1756,0.189139,-0.023964,6.085660808400001,0
0.249477,8.3406,0.241627,5,32.1849,0.089971,0.007849999999999996,2.8957076378999997,0
0.044191,4.5953,0.053019,12,17.0689,0.185264,-0.008827999999999996,3.1622526896000003,0
0.144149,7.0756,0.25909,7,26.2676,0.251903,-0.11494099999999999,6.6168872428,1
0.039264,6.7986,0.182057,13,31.3052,0.190088,-0.142793,5.9507428576,0
0.28089,11.3484,0.1734,9,34.7044,0.149142,0.10748999999999997,5.1758836248,0
0.181603,5.5194,0.113329,11,20.9522,0.057609,0.06827399999999999,1.2070352898,0
0.879107,56.6194,0.750235,2,45.9453,0.707785,0.128872,32.5193941605,1
0.136947,4.5184,0.516889,12,29.7725,0.200923,-0.379942,5.9819800175,0
0.185459,5.7874,0.228283,13,26.0817,0.420085,-0.042824,10.9565309445,0
0.161733,6.6487,0.151788,14,18.8786,0.373899,0.009944999999999982,7.058689661399999,0
0.032224,4.8093,0.083704,8,18.1257,0.260264,-0.05148,4.717467184799999,1
0.023824,3.0262,0.155003,9,25.1748,0.168599,-0.131179,4.2444461052,0
0.115934,1.3925,0.22823,14,32.7293,0.499001,-0.11229599999999999,16.3319534293,0
0.09673,3.5034,0.172121,11,34.5999,0.359606,-0.075391,12.442331639399999,0
0.251075,14.8632,0.495032,5,36.8214,0.425553,-0.24395700000000003,15.6694572342,0
0.022292,1.6844,0.102651,12,25.1416,0.542499,-0.08035900000000001,13.6392928584,1
0.410944,39.2206,0.377166,2,54.7486,0.322494,0.033777999999999975,17.6560950084,0
0.0,1.1332,0.17382,12,23.2877,0.312051,-0.17382,7.266950072700001,0
0.045509,4.3612,0.086803,11,13.3934,0.412264,-0.041294000000000004,5.5216166576,1
0.144803,5.9654,0.126353,14,14.9006,0.088248,0.018449999999999994,1.3149481487999999,0
0.011615,8.1856,0.191832,10,18.9022,0.027698,-0.18021700000000002,0.5235531356,0
0.048755,3.09,0.463666,13,14.353,0.547556,-0.41491100000000003,7.859071268,0
0.362256,36.811,0.306641,1,44.26,0.433066,0.055615000000000026,19.16750116,0
0.36722,31.1549,0.750558,6,73.3784,0.486755,-0.38333799999999996,35.717303092,1
0.332885,12.1624,0.389587,10,10.3424,0.174501,-0.05670200000000003,1.8047591423999998,1
0.022131,3.4716,0.203403,11,25.282,0.116531,-0.181272,2.9461367419999998,0
0.098967,20.7366,0.184053,11,16.1498,0.281573,-0.085086,4.5473476354,1
0.001996,2.8727,0.198219,10,24.9254,0.298213,-0.196223,7.4330783102,0
0.013123,2.2533,0.011166,12,24.8723,0.464191,0.0019569999999999987,11.5454978093,0
0.17371,6.8978,0.142475,10,20.789,0.244756,0.031235000000000013,5.088232484000001,1
0.02271,5.0362,0.487648,12,16.2019,0.431449,-0.464938,6.9902935531,0
0.0,0.6342,0.449684,9,12.8295,0.282556,-0.449684,3.6250522019999996,0
0.275416,19.077,0.361237,5,15.2309,0.395967,-0.08582099999999998,6.0309337803,0
0.28461,7.1788,0.347521,8,26.0164,0.512954,-0.06291100000000005,13.3452164456,1
0.420489,14.7854,0.358748,9,26.5719,0.149768,0.06174099999999999,3.9796203192000004,1
0.007061,2.5921,0.042407,11,16.6081,0.442496,-0.035346,7.3490178176,0
0.043193,2.8027,0.281849,11,34.665,0.232652,-0.238656,8.06488158,0
0.109742,4.3294,0.100605,14,31.7418,0.327414,0.009137000000000006,10.3927097052,0
0.285993,4.0691,0.317326,12,35.812,0.438859,-0.031333,15.716418507999999,0
0.173083,2.827,0.348536,11,18.5385,0.296143,-0.17545300000000003,5.490047005499999,0
0.081478,4.7861,0.038399,14,21.1373,0.602715,0.04307899999999999,12.7397677695,0
0.209554,3.4398,0.15039,10,26.574,0.528632,0.059163999999999994,14.047866768,0
0.132704,4.0137,0.053198,10,14.3318,0.473653,0.079506,6.7883000654,0
0.105052,1.9237,0.540673,13,16.9964,0.29551,-0.4356209999999999,5.022606164,0
0.37986,24.8964,0.706724,1,68.0792,0.853443,-0.32686400000000004,58.101716685599996,1
0.074426,22.5067,0.656908,8,42.071,0.305688,-0.582482,12.860599848,0
0.0,1.5704,0.196254,12,10.6982,0.249619,-0.196254,2.6704739858,0
0.09929,2.7075,0.010413,11,36.6451,0.376433,0.088877,13.7944249283,0
0.18962,33.3332,0.212781,9,48.2509,0.64277,-0.023160999999999987,31.014230992999998,1
0.678255,52.376,0.566283,2,63.8353,0.550758,0.11197200000000007,35.1578021574,1
0.882929,72.6744,0.822354,0,50.9161,0.599807,0.060574999999999934,30.539833192699998,1
0.468229,16.894,0.539117,10,30.6184,0.18193,-0.07088799999999995,5.570405512000001,0
0.076777,0.4116,0.067568,14,30.8603,0.558071,0.009208999999999995,17.2222384813,0
0.906924,68.0605,0.648769,0,67.0369,0.651092,0.2581549999999999,43.6471892948,1
0.384065,27.0788,0.657725,3,57.0063,0.532953,-0.27366,30.381678603900003,1
0.06381,6.5259,0.246299,5,14.7668,0.035468,-0.18248899999999998,0.5237488624,0
0.402082,23.3637,0.680219,5,32.975,0.448322,-0.278137,14.78341795,1
0.275292,8.8996,0.099264,14,23.6602,0.199102,0.17602799999999996,4.7107931404,0
0.000544,2.3332,0.212602,14,5.4355,0.094301,-0.21205800000000002,0.5125730855,0
0.081513,4.2808,0.003677,12,13.6705,0.14808,0.077836,2.02432764,0
0.345746,13.6786,0.1521,7,24.1583,0.091587,0.19364599999999998,2.2125862221,0
0.095347,0.0,0.074775,13,17.1499,0.230615,0.020572000000000007,3.9550241884999995,0
0.31684,5.8517,0.215165,8,27.3832,0.130818,0.10167500000000002,3.5822154575999994,0
0.054319,4.9442,0.368028,7,32.075,0.146191,-0.313709,4.689076325,0
0.162779,21.4203,0.304712,11,47.4275,0.552472,-0.14193299999999998,26.20236578,0
0.135075,3.7258,0.136663,8,20.3845,0.455455,-0.001588000000000006,9.2842224475,0
0.110784,3.7077,0.121911,8,23.24,0.254417,-0.011127000000000012,5.91265108,0
0.554356,26.8451,0.502369,1,60.3357,0.87778,0.051987000000000005,52.961470746,1
0.082436,2.6509,0.153349,10,22.3116,0.379021,-0.07091300000000002,8.4565649436,0
0.092663,3.3147,0.114366,10,8.8577,0.094043,-0.021703,0.8330046810999999,0
0.984271,71.2494,1.0,1,63.7044,0.959017,-0.015728999999999993,61.0936025748,1
0.106294,6.2575,0.114384,7,35.2546,0.425595,-0.00809,15.004181487000002,0
0.118455,9.0843,0.046224,13,33.2734,0.675718,0.072231,22.483435301200004,0
0.013042,0.9388,0.242732,9,22.3601,0.160091,-0.22969,3.5796507691,0
0.111143,1.7978,0.315441,14,26.0804,0.117405,-0.20429800000000004,3.061969362,0
0.037966,0.1119,0.250958,10,18.1087,0.48407,-0.21299200000000001,8.765878408999999,0
0.386119,26.3206,0.649735,2,46.9522,0.248828,-0.26361599999999996,11.6830220216,1
0.2543,28.9949,0.306646,6,25.9938,0.306742,-0.05234599999999995,7.973390199600001,0
0.020227,1.4265,0.104954,8,11.5479,0.209226,-0.08472700000000001,2.4161209254,0
0.16011,4.6362,0.564223,9,27.8035,0.368013,-0.40411300000000006,10.2320494455,0
0.430985,16.6064,0.369633,3,55.7625,0.599071,0.06135200000000002,33.4056966375,1
0.389215,25.9614,0.754934,4,53.4884,0.363641,-0.365719,19.450575264399998,1
0.137002,9.2538,0.371176,8,16.9989,0.202058,-0.234174,3.4347637361999994,1
0.062193,10.1596,0.202876,8,21.9652,0.651517,-0.140683,14.3107012084,0
0.234033,2.0649,0.139823,13,10.5729,0.213422,0.09420999999999999,2.2564894638,0
0.102014,2.612,0.038885,9,15.1818,0.282733,0.06312899999999999,4.2923958594,0
0.09285,5.6628,0.155493,10,17.7493,0.189744,-0.06264299999999999,3.3678231792,1
0.140265,9.4979,0.149329,7,26.9247,0.38197,-0.009063999999999989,10.284427659,0
0.150103,4.0728,0.097746,14,9.4309,0.235277,0.05235699999999999,2.2188738593,0
0.400598,28.4019,0.353238,6,16.4122,0.324544,0.04736000000000001,5.3264810368,0
0.032602,7.3861,0.173888,12,31.9426,0.347381,-0.141286,11.096252330599999,0
0.221395,9.9572,0.725188,11,31.8742,0.395258,-0.503793,12.5985325436,0
0.007713,1.8913,0.414617,9,0.0,0.060587,-0.406904,0.0,0
0.660766,48.8401,0.747534,0,78.0277,0.696528,-0.08676800000000007,54.3484778256,1
0.18984,5.2363,0.109878,12,20.3231,0.276578,0.079962,5.6209223518,0
0.270618,11.6651,0.340397,9,23.5794,0.384077,-0.06977899999999998,9.0563052138,0
0.194822,10.6578,0.094496,7,23.5651,0.387291,0.100326,9.1265511441,0
0.036485,3.0129,0.018995,8,16.5932,0.397452,0.017489999999999995,6.595000526400001,0
0.101256,0.459,0.036229,13,24.6318,0.454754,0.065027,11.2014095772,0
0.034723,1.5236,0.117622,11,16.1681,0.307357,-0.082899,4.969378711699999,0
0.069736,3.9845,0.3633,14,22.7795,0.405546,-0.293564,9.238135107,0
0.070187,4.8707,0.138321,8,34.3506,0.195988,-0.068134,6.7323053928,0
0.205257,5.9857,0.224726,14,20.0347,0.745625,-0.019469000000000014,14.9383731875,1
0.225623,4.291,0.200281,13,29.8485,0.544235,0.025342000000000003,16.244598397500003,1
0.824626,47.8814,0.705139,1,69.8581,0.189387,0.11948700000000001,13.2302159847,1
0.390686,10.7076,0.521858,4,50.2268,0.428111,-0.13117200000000007,21.5026455748,0
0.318724,5.0052,0.533117,10,24.1596,0.267144,-0.21439299999999994,6.4540921824,0
0.278073,11.8598,0.035783,12,12.9308,0.298273,0.24229,3.8569085084,0
0.450326,23.1397,0.438611,4,67.3626,0.399585,0.011715000000000031,26.917084521000003,1
0.025919,0.8462,0.123918,10,16.6065,0.459338,-0.097999,7.627996497000001,0
0.96005,34.9293,0.857476,0,92.8548,0.858768,0.10257399999999994,79.7407308864,1
0.0,0.9607,0.085576,10,29.2305,0.579945,-0.085576,16.9520823225,0
0.162779,21.4203,0.304712,11,47.4275,0.552472,-0.14193299999999998,26.20236578,0
0.145034,19.8856,0.395973,10,37.0547,0.6007,-0.250939,22.25875829,1
0.104408,9.1516,0.005859,10,15.2754,0.521373,0.098549,7.9641811242,0
0.11119,10.7325,0.498765,7,45.7291,0.285562,-0.387575,13.0584932542,0
0.234229,9.3496,0.055442,11,26.1993,0.535091,0.178787,14.0190096363,1
0.909955,60.7843,0.475639,2,59.6369,0.747391,0.434316,44.5720823279,1
0.280638,9.5868,0.24123,7,16.7029,0.345949,0.039408,5.7783515521,0
0.094842,5.0898,0.396719,5,39.206,0.377522,-0.301877,14.801127532000002,1
0.270906,24.5565,0.30119,2,57.8552,0.215967,-0.030284000000000033,12.4948139784,1
0.356266,10.7615,0.035562,12,10.0412,0.067308,0.32070400000000004,0.6758530896,0
0.675764,55.737,0.798497,2,64.1553,0.68963,-0.12273299999999998,44.243419538999994,1
0.373062,17.2681,0.440751,3,74.7244,0.624387,-0.067689,46.656943942800005,1
0.339472,5.9064,0.325385,14,15.3319,0.621256,0.014087000000000016,9.5250348664,0
0.209554,3.4398,0.15039,10,26.574,0.528632,0.059163999999999994,14.047866768,0
0.108259,4.9462,0.106602,14,29.7352,0.055932,0.0016569999999999918,1.6631492064,0
0.04459,2.4311,0.396701,11,33.9577,0.377139,-0.352111,12.806773020300001,0
0.000878,2.2541,0.274223,12,28.9153,0.504819,-0.273345,14.5969928307,0
0.30916,6.2059,0.071265,9,17.6186,0.308713,0.237895,5.4390908618000005,0
0.144341,8.0362,0.240641,13,27.5728,0.311318,-0.0963,8.5839089504,0
0.520736,77.9203,0.612641,4,58.3034,0.512887,-0.09190500000000001,29.9030559158,1
0.007061,2.5921,0.042407,11,16.6081,0.442496,-0.035346,7.3490178176,0
0.207278,12.1926,0.232344,7,34.1447,0.61555,-0.025066000000000005,21.017770085000002,0
0.337432,4.9578,0.248284,10,42.2046,0.292997,0.089148,12.3658211862,0
0.340134,6.8258,0.217767,12,31.8363,0.122475,0.122367,3.8991508425,0
0.049367,9.6175,0.441888,8,20.9104,0.321166,-0.392521,6.7157095263999995,0
0.277128,20.5783,0.522418,5,28.0453,0.332511,-0.24529000000000006,9.325370748300001,0
0.361068,4.3078,0.119395,9,23.1401,0.29767,0.241673,6.8881135669999995,0
0.081478,4.7861,0.038399,14,21.1373,0.602715,0.04307899999999999,12.7397677695,0
0.275694,12.4218,0.243844,10,26.54,0.368119,0.03184999999999999,9.769878259999999,1
0.055701,2.9072,0.095371,14,32.0138,0.23134,-0.03967,7.406072492000001,0
0.219277,4.7568,0.184509,14,17.6298,0.350234,0.03476799999999999,6.1745553732,1
0.0,1.5809,0.28518,11,32.6214,0.548672,-0.28518,17.898448780800003,0
0.902199,79.7746,0.537859,0,83.4814,0.979397,0.36434,81.76143271579998,1
0.303229,13.5889,0.335226,7,36.8414,0.144594,-0.031997,5.3270453916000005,0
0.050345,2.0674,0.214949,12,16.1804,0.327766,-0.164604,5.303384986399999,1
0.108143,7.7074,0.202238,9,26.2106,0.046571,-0.094095,1.2206538526,0
0.023824,3.0262,0.155003,9,25.1748,0.168599,-0.131179,4.2444461052,0
0.152731,12.6867,0.244942,7,11.8735,0.456371,-0.09221099999999999,5.4187210685,0
0.173188,4.418,0.203903,8,20.0559,0.307276,-0.030714999999999992,6.1626967284,0
0.145499,11.3251,0.253432,6,40.2681,0.435081,-0.107933,17.519885216099997,1
0.131759,4.0684,0.181094,13,18.2404,0.282555,-0.04933500000000002,5.153916222,1
0.075737,6.6133,0.106125,9,15.3815,0.111985,-0.030388,1.7224972775,1
0.886347,90.0,0.888157,2,100.0,0.9383,-0.0018099999999999783,93.83,1
0.231982,12.6184,0.270088,5,49.6327,0.584162,-0.038106,28.9935372974,1
0.144774,9.829,0.109685,8,27.4093,0.553848,0.03508900000000001,15.1805859864,0
0.350922,20.1212,0.142065,8,5.7592,0.125538,0.20885700000000001,0.7229984496,1
0.288759,6.4689,0.365468,11,19.318,0.161077,-0.07670900000000003,3.1116854860000003,0
0.0,0.1775,0.339817,9,24.886,0.571674,-0.339817,14.226679164,0
0.897599,77.8906,0.958589,1,67.3641,0.892262,-0.06098999999999999,60.106426594199995,1
0.626401,32.5868,0.439461,2,49.7238,0.4455,0.18694,22.151952899999998,1
0.355826,12.2001,0.302205,8,44.751,0.402148,0.053620999999999974,17.996525148,0
0.083855,3.5805,0.372481,8,23.091,0.078648,-0.288626,1.816060968,0
0.492981,13.1903,0.049944,13,28.409,0.217808,0.443037,6.187707472,1
0.0,15.215,0.179298,11,22.4371,0.012752,-0.179298,0.2861178992,1
0.0,12.2063,0.194252,8,30.0293,0.381489,-0.194252,11.4558476277,0
0.221663,9.5735,0.304008,10,26.5076,0.236743,-0.082345,6.275488746800001,0
0.037766,0.0,0.274982,13,14.1644,0.232985,-0.237216,3.300092734,0
0.114015,4.0697,0.368865,11,25.8551,0.201948,-0.25485,5.2213857348,0
0.18612,3.8678,0.358918,8,33.185,0.412905,-0.172798,13.702252425000001,0
0.909929,57.5023,0.654281,2,63.6477,0.808538,0.255648,51.4615840626,1
0.110525,17.1589,0.304494,5,48.3615,0.58639,-0.193969,28.358699984999998,1
0.626102,47.9206,0.807865,2,72.7016,0.642657,-0.181763,46.722192151200005,1
0.067204,1.7178,0.311022,8,17.7777,0.107913,-0.24381800000000003,1.9184449400999999,0
0.257935,25.5906,0.333128,10,35.2627,0.223051,-0.07519299999999995,7.8653804977,0
0.125941,3.7252,0.414552,9,18.4791,0.006847,-0.28861099999999995,0.1265263977,0
0.076905,9.6535,0.313587,7,41.1385,0.40356,-0.236682,16.60185306,1
0.354893,12.3211,0.570104,2,75.6272,0.543462,-0.21521100000000004,41.100509366400004,0
0.3424,17.2201,0.476427,7,11.0613,0.34457,-0.134027,3.811392141,0
0.056694,2.9663,0.044675,10,21.462,0.088548,0.012019000000000002,1.900417176,0
0.04947,2.4703,0.39742,10,14.4548,0.384542,-0.34795,5.5584777016,1
0.656879,34.8807,0.85001,2,87.232,0.753729,-0.19313100000000005,65.749288128,1
0.036634,1.8085,0.173909,8,14.5345,0.105927,-0.137275,1.5395959814999998,1
0.604477,30.963,0.669804,3,96.5149,0.390425,-0.06532699999999991,37.6818298325,0
0.190039,2.5326,0.086284,9,13.9658,0.39491,0.10375500000000001,5.515234078,0
0.368425,11.7818,0.230839,12,25.5922,0.401254,0.137586,10.2689726188,0
0.032638,2.6732,0.156642,9,26.9679,0.212412,-0.124004,5.728305574799999,0
0.181603,5.5194,0.113329,11,20.9522,0.057609,0.06827399999999999,1.2070352898,0
0.496809,18.5375,0.35714,7,28.2244,0.227303,0.139669,6.4154907932,0
0.241693,9.3305,0.136142,9,28.2897,0.479838,0.10555099999999998,13.5744730686,0
0.186099,17.0676,0.357084,11,36.0876,0.211378,-0.17098500000000003,7.628124712800001,0
0.354762,11.6852,0.58251,3,45.8183,0.84073,-0.22774799999999995,38.520819359,1
0.316766,15.1416,0.334594,8,31.9612,0.239322,-0.01782800000000001,7.6490183064,1
0.259927,4.4343,0.235724,9,26.5458,0.301801,0.02420300000000003,8.0115489858,0
0.975711,90.0,0.767133,1,83.1189,0.71198,0.20857800000000004,59.178994421999995,1
0.025574,6.0843,0.05679,12,28.5362,0.203109,-0.031216,5.7959590458,0
0.404466,23.9189,0.32188,2,57.9985,0.782866,0.08258599999999999,45.405053701,1
0.100093,8.6928,0.276716,10,24.532,0.273278,-0.17662300000000003,6.704055896000001,0
0.020794,3.6817,0.019568,9,20.2564,0.205435,0.0012260000000000014,4.161373534,0
0.895396,48.6069,0.720385,1,76.396,0.623203,0.17501099999999992,47.610216388,1
0.200357,4.1263,0.184503,12,13.3463,0.126056,0.015854000000000007,1.6823811927999999,0
0.462969,12.1182,0.086727,5,31.4917,0.129358,0.376242,4.073703328600001,0
0.385415,17.464,0.440342,6,69.1732,0.736855,-0.054927000000000004,50.970618286,1
0.029457,1.4814,0.209269,13,22.1648,0.155332,-0.179812,3.4429027136,1
0.268375,5.8683,0.204446,14,12.5684,0.375182,0.06392899999999999,4.7154374488,0
0.062228,2.7519,0.092701,9,31.0071,0.208276,-0.030473000000000007,6.4580347596,0
0.879844,73.3607,0.604662,0,69.9214,0.769335,0.2751819999999999,53.792980269000005,1
0.012563,9.2853,0.192077,10,12.8808,0.035342,-0.179514,0.4552332336,0
0.362808,7.689,0.708489,10,39.7681,0.319565,-0.345681,12.7084928765,0
0.09929,2.7075,0.010413,11,36.6451,0.376433,0.088877,13.7944249283,0
0.911325,42.0895,0.823345,2,67.4061,0.403529,0.08798000000000006,27.2003161269,1
0.624559,19.7045,0.12868,11,43.4931,0.529849,0.49587899999999996,23.044775541899998,0
0.305918,28.7673,0.158185,3,37.3424,0.475767,0.14773300000000003,17.766281620799997,0
0.270451,8.8859,0.327973,13,9.3062,0.362174,-0.05752200000000002,3.3704636788,0
0.332642,17.3513,0.247908,10,27.9954,0.3416,0.084734,9.56322864,0
0.159569,18.0936,0.52315,7,39.0972,0.456196,-0.36358100000000004,17.8359862512,1
0.398027,26.4031,0.430026,6,53.6469,0.798436,-0.031999,42.833616248400006,0
0.318724,5.0052,0.533117,10,24.1596,0.267144,-0.21439299999999994,6.4540921824,0
0.165833,3.6012,0.220934,12,11.6856,0.047976,-0.05510099999999998,0.5606283456,0
0.267945,16.4661,0.479617,5,23.8614,0.414647,-0.21167200000000003,9.8940579258,0
0.021994,2.9063,0.05713,10,34.6583,0.311793,-0.035136,10.806215331899999,0
0.296635,5.0533,0.317973,12,25.655,0.09388,-0.021338000000000024,2.4084914000000004,0
0.032602,7.3861,0.173888,12,31.9426,0.347381,-0.141286,11.096252330599999,0
0.067189,2.7338,0.333925,9,23.8352,0.587127,-0.26673600000000003,13.994289470399998,0
0.035921,0.0,0.410246,12,13.4771,0.078368,-0.374325,1.0561733728,0
0.399736,7.7395,0.211206,11,6.9765,0.225457,0.18852999999999998,1.5729007604999998,1
0.028702,4.0734,0.516543,11,21.2537,0.051552,-0.48784099999999997,1.0956707423999998,0
0.127343,4.5201,0.259057,14,9.1734,0.152395,-0.13171399999999997,1.3979802930000003,0
0.298655,7.3882,0.033905,10,28.5644,0.472968,0.26475,13.5100471392,0
0.3738,41.9121,0.593364,3,58.1683,0.341606,-0.21956399999999998,19.8706402898,1
0.0,0.6342,0.449684,9,12.8295,0.282556,-0.449684,3.6250522019999996,0
0.042031,7.9491,0.072381,8,24.1659,0.171516,-0.030350000000000002,4.1448385044,0
0.111825,5.7942,0.585145,8,28.239,0.401064,-0.47332,11.325646296,0
0.602723,30.8139,0.52068,2,62.8283,0.569471,0.08204299999999998,35.77889482929999,1
0.136947,4.5184,0.516889,12,29.7725,0.200923,-0.379942,5.9819800175,0
0.130478,4.0436,0.060205,9,10.1822,0.219743,0.070273,2.2374671746,0
0.016333,2.4227,0.170346,11,11.0296,0.433886,-0.154013,4.7855890256,1
0.316117,18.3796,0.517229,1,35.4931,0.72931,-0.20111200000000007,25.885472761,1
0.07433,3.6785,0.251068,10,10.2681,0.211461,-0.176738,2.1713026941,0
0.619301,43.5824,0.745303,1,73.9936,0.80713,-0.12600200000000006,59.722454368,1
0.339472,5.9064,0.325385,14,15.3319,0.621256,0.014087000000000016,9.5250348664,0
0.02785,2.9295,0.299476,13,21.2523,0.027658,-0.27162600000000003,0.5877961134,0
0.100093,8.6928,0.276716,10,24.532,0.273278,-0.17662300000000003,6.704055896000001,0
0.078884,4.5051,0.506057,8,31.3346,0.332808,-0.42717299999999997,10.4284055568,0
0.069638,2.717,0.018341,13,12.3804,0.343231,0.05129700000000001,4.2493370724,0
0.055701,2.9072,0.095371,14,32.0138,0.23134,-0.03967,7.406072492000001,0
0.672021,35.3485,0.586743,2,47.8052,0.615833,0.08527799999999996,29.440019731599996,1
0.378044,12.326,0.222954,8,25.1563,0.416211,0.15508999999999998,10.4703287793,1
0.192769,16.3758,0.444433,6,29.076,0.317529,-0.251664,9.232473204,0
0.589347,38.8751,0.635892,4,89.4847,0.489527,-0.04654500000000006,43.8051767369,1
0.081437,7.1169,0.180131,11,17.8619,0.390114,-0.09869400000000002,6.9681772566,0
0.051498,8.4332,0.425114,9,23.5751,0.393024,-0.373616,9.2655801024,1
0.376203,6.4991,0.106034,8,28.7152,0.287907,0.270169,8.2673070864,0
0.0,0.1678,0.033679,12,37.3566,0.284418,-0.033679,10.6248894588,0
0.0,0.0,0.178746,13,16.0332,0.431723,-0.178746,6.921901203600001,0
0.026628,2.5214,0.094585,11,17.3167,0.202883,-0.067957,3.5132640461,0
0.122505,7.4828,0.026472,8,10.8696,0.077514,0.09603300000000001,0.8425461744,0
0.121461,3.3301,0.315323,10,26.915,0.102115,-0.19386200000000003,2.7484252249999996,0
0.143665,7.5264,0.191369,6,21.0905,0.397507,-0.047704000000000024,8.3836213835,0
0.191179,3.056,0.481925,6,31.6083,0.333871,-0.290746,10.5530947293,0
0.015999,1.7579,0.148209,12,20.7915,0.544463,-0.13221,11.3202024645,0
0.0,10.9104,0.0,8,29.0098,0.358684,0.0,10.4053511032,0
0.425465,22.4313,0.104083,9,25.2494,0.158524,0.321382,4.0026358856,0
0.059229,7.5677,0.155422,12,19.0999,0.423395,-0.096193,8.086802160500001,0
0.112644,16.8483,0.279097,10,26.4196,0.571791,-0.166453,15.1064895036,0
0.104759,0.9583,0.54967,13,7.7588,0.064684,-0.444911,0.5018702192000001,0
0.081513,4.2808,0.003677,12,13.6705,0.14808,0.077836,2.02432764,0
0.142544,3.0256,0.0,12,14.424,0.162806,0.142544,2.348313744,0
0.201732,6.4458,0.338444,8,22.2339,0.082701,-0.13671200000000003,1.8387657639,0
0.000492,0.3061,0.182765,13,20.3315,0.533848,-0.18227300000000002,10.853930612,0
0.01109,2.3491,0.400153,8,25.1703,0.572113,-0.389063,14.4002558439,0
0.496809,18.5375,0.35714,7,28.2244,0.227303,0.139669,6.4154907932,0
0.152513,13.5774,0.199536,7,38.3529,0.385733,-0.04702299999999998,14.793979175699999,0
0.23111,30.3042,0.359576,5,37.4602,0.688988,-0.128466,25.8096282776,1
0.182877,3.0113,0.381849,10,23.1962,0.115413,-0.19897199999999998,2.6771430306000004,0
0.285749,12.8676,0.209447,7,38.9058,0.426694,0.07630199999999998,16.6008714252,0
0.920604,34.6449,0.94272,2,67.7517,0.557645,-0.022116000000000025,37.78139674649999,1
0.388168,21.292,0.912367,1,57.6938,0.429491,-0.5241990000000001,24.7789678558,0
0.252607,8.904,0.37973,8,16.6961,0.220536,-0.12712299999999999,3.6820911096000004,0
0.068019,6.8052,0.209296,14,22.126,0.410917,-0.141277,9.091949542,0
0.411661,20.6704,0.066956,6,67.8766,0.833981,0.344705,56.60779474459999,0
0.025933,1.3504,0.203782,12,40.8744,0.41327,-0.17784899999999998,16.892163288000003,0
0.151102,8.619,0.341036,7,32.2513,0.189035,-0.18993400000000002,6.0966244955,0
0.057676,5.7888,0.421802,7,30.4817,0.228529,-0.364126,6.965952419300001,0
0.19349,13.549,0.400372,10,41.2959,0.058646,-0.206882,2.4218393514,0
0.423658,11.946,0.322279,6,14.315,0.399617,0.101379,5.720517355,0
0.329352,11.6492,0.372613,11,39.7564,0.137824,-0.04326100000000005,5.4793860736,0
0.195848,5.4595,0.40645,7,21.4963,0.330691,-0.21060199999999998,7.108632943300001,0
0.171614,15.9701,0.312153,6,33.9152,0.190284,-0.14053900000000003,6.4535199168,0
0.110798,3.7004,0.247283,11,19.6966,0.283994,-0.13648500000000002,5.5937162204,0
0.134624,32.5022,0.18718,7,28.3471,0.118417,-0.05255600000000002,3.3567785407,0
0.102226,5.3447,0.096625,14,27.337,0.305869,0.005600999999999995,8.361540853,0
0.216896,19.5706,0.212275,5,36.5139,0.147111,0.004621000000000014,5.371596342899999,1
0.007061,2.5921,0.042407,11,16.6081,0.442496,-0.035346,7.3490178176,0
0.064973,1.6987,0.087201,11,24.4584,0.42914,-0.022227999999999998,10.496077776000002,0
